"Type","Name","File","Hits"
"Method","assertEquals","test\main\java\networktool\logic\analysis\os\OsPortClassifierTest.java","0"
"Method","linux_elasticsearchWithSsh","test\main\java\networktool\logic\analysis\os\OsPortClassifierTest.java","0"
"Method","assertEquals","test\main\java\networktool\logic\analysis\os\OsPortClassifierTest.java","0"
"Method","linux_mailServerWithSsh","test\main\java\networktool\logic\analysis\os\OsPortClassifierTest.java","0"
"Method","assertEquals","test\main\java\networktool\logic\analysis\os\OsPortClassifierTest.java","0"
"Method","linux_httpsWithSsh","test\main\java\networktool\logic\analysis\os\OsPortClassifierTest.java","0"
"Method","assertEquals","test\main\java\networktool\logic\analysis\os\OsPortClassifierTest.java","0"
"Method","mssql_windows","test\main\java\networktool\logic\analysis\os\OsPortClassifierTest.java","0"
"Method","assertEquals","test\main\java\networktool\logic\analysis\os\OsPortClassifierTest.java","0"
"Method","mysqlOnly_linuxUnix","test\main\java\networktool\logic\analysis\os\OsPortClassifierTest.java","0"
"Method","assertEquals","test\main\java\networktool\logic\analysis\os\OsPortClassifierTest.java","0"
"Method","postgresOnly_linuxUnix","test\main\java\networktool\logic\analysis\os\OsPortClassifierTest.java","0"
"Method","assertEquals","test\main\java\networktool\logic\analysis\os\OsPortClassifierTest.java","0"
"Method","httpsOnly_webServer","test\main\java\networktool\logic\analysis\os\OsPortClassifierTest.java","0"
"Method","assertEquals","test\main\java\networktool\logic\analysis\os\OsPortClassifierTest.java","0"
"Method","noPorts_returnsNull","test\main\java\networktool\logic\analysis\os\OsPortClassifierTest.java","0"
"Method","assertNull","test\main\java\networktool\logic\analysis\os\OsPortClassifierTest.java","0"
"Method","unrelatedPort_returnsNull","test\main\java\networktool\logic\analysis\os\OsPortClassifierTest.java","0"
"Method","assertNull","test\main\java\networktool\logic\analysis\os\OsPortClassifierTest.java","0"
"Method","probeNetBios_unreachable_returnsNull","test\main\java\networktool\logic\analysis\os\OsProbeUdpTest.java","0"
"Method","assertNull","test\main\java\networktool\logic\analysis\os\OsProbeUdpTest.java","0"
"Method","probeNetBios_localhost_doesNotThrow","test\main\java\networktool\logic\analysis\os\OsProbeUdpTest.java","0"
"Method","assertDoesNotThrow","test\main\java\networktool\logic\analysis\os\OsProbeUdpTest.java","0"
"Method","probeMdns_unreachable_returnsNull","test\main\java\networktool\logic\analysis\os\OsProbeUdpTest.java","0"
"Method","assertNull","test\main\java\networktool\logic\analysis\os\OsProbeUdpTest.java","0"
"Method","probeMdns_localhost_doesNotThrow","test\main\java\networktool\logic\analysis\os\OsProbeUdpTest.java","0"
"Method","assertDoesNotThrow","test\main\java\networktool\logic\analysis\os\OsProbeUdpTest.java","0"
"Method","probeSnmp_unreachable_returnsNull","test\main\java\networktool\logic\analysis\os\OsProbeUdpTest.java","0"
"Method","assertNull","test\main\java\networktool\logic\analysis\os\OsProbeUdpTest.java","0"
"Method","probeSnmp_localhost_doesNotThrow","test\main\java\networktool\logic\analysis\os\OsProbeUdpTest.java","0"
"Method","assertDoesNotThrow","test\main\java\networktool\logic\analysis\os\OsProbeUdpTest.java","0"
"Method","probe_unreachable_returnsNull","test\main\java\networktool\logic\analysis\os\OsProbeUdpTest.java","0"
"Method","assertNull","test\main\java\networktool\logic\analysis\os\OsProbeUdpTest.java","0"
"Method","probe_doesNotHang","test\main\java\networktool\logic\analysis\os\OsProbeUdpTest.java","0"
"Method","assertTrue","test\main\java\networktool\logic\analysis\os\OsProbeUdpTest.java","0"
"Method","best_nullA_returnsB","test\main\java\networktool\logic\analysis\os\OsSignatureTest.java","0"
"Method","assertSame","test\main\java\networktool\logic\analysis\os\OsSignatureTest.java","0"
"Method","best_nullB_returnsA","test\main\java\networktool\logic\analysis\os\OsSignatureTest.java","0"
"Method","assertSame","test\main\java\networktool\logic\analysis\os\OsSignatureTest.java","0"
"Method","best_higherScoreWins","test\main\java\networktool\logic\analysis\os\OsSignatureTest.java","0"
"Method","assertEquals","test\main\java\networktool\logic\analysis\os\OsSignatureTest.java","0"
"Method","best_equalScore_firstWins","test\main\java\networktool\logic\analysis\os\OsSignatureTest.java","0"
"Method","assertEquals","test\main\java\networktool\logic\analysis\os\OsSignatureTest.java","0"
"Method","toConfidence_high","test\main\java\networktool\logic\analysis\os\OsSignatureTest.java","0"
"Method","toConfidence_medium","test\main\java\networktool\logic\analysis\os\OsSignatureTest.java","0"
"Method","toConfidence_low","test\main\java\networktool\logic\analysis\os\OsSignatureTest.java","0"
"Method","toConfidence_exact80","test\main\java\networktool\logic\analysis\os\OsSignatureTest.java","0"
"Method","toConfidence_exact40","test\main\java\networktool\logic\analysis\os\OsSignatureTest.java","0"
"Method","values_containsAllThree","test\main\java\networktool\logic\analysis\os\ScanDepthTest.java","0"
"Method","assertEquals","test\main\java\networktool\logic\analysis\os\ScanDepthTest.java","0"
"Method","assertNotNull","test\main\java\networktool\logic\analysis\os\ScanDepthTest.java","0"
"Method","assertNotNull","test\main\java\networktool\logic\analysis\os\ScanDepthTest.java","0"
"Method","assertNotNull","test\main\java\networktool\logic\analysis\os\ScanDepthTest.java","0"
"Method","valueOf_roundtrip","test\main\java\networktool\logic\analysis\os\ScanDepthTest.java","0"
"Method","assertEquals","test\main\java\networktool\logic\analysis\os\ScanDepthTest.java","0"
"Method","enableTestMode","test\main\java\networktool\logic\analysis\probe\IpInspectorExtTest.java","0"
"Method","disableTestMode","test\main\java\networktool\logic\analysis\probe\IpInspectorExtTest.java","0"
"Method","loopbackReachable","test\main\java\networktool\logic\analysis\probe\IpInspectorExtTest.java","0"
"Method","quickScan_testMode_doesNotThrow","test\main\java\networktool\logic\analysis\probe\IpInspectorExtTest.java","0"
"Method","assertDoesNotThrow","test\main\java\networktool\logic\analysis\probe\IpInspectorExtTest.java","0"
"Method","inspect_testMode_doesNotThrow","test\main\java\networktool\logic\analysis\probe\IpInspectorExtTest.java","0"
"Method","assertDoesNotThrow","test\main\java\networktool\logic\analysis\probe\IpInspectorExtTest.java","0"
"Method","inspectHopsOnly_testMode_doesNotThrow","test\main\java\networktool\logic\analysis\probe\IpInspectorExtTest.java","0"
"Method","assertDoesNotThrow","test\main\java\networktool\logic\analysis\probe\IpInspectorExtTest.java","0"
"Method","quickScan_unreachable_doesNotThrow","test\main\java\networktool\logic\analysis\probe\IpInspectorExtTest.java","0"
"Method","assertDoesNotThrow","test\main\java\networktool\logic\analysis\probe\IpInspectorExtTest.java","0"
"Method","inspect_unreachable_doesNotThrow","test\main\java\networktool\logic\analysis\probe\IpInspectorExtTest.java","0"
"Method","assertDoesNotThrow","test\main\java\networktool\logic\analysis\probe\IpInspectorExtTest.java","0"
"Method","quickScan_localhost_doesNotThrow","test\main\java\networktool\logic\analysis\probe\IpInspectorExtTest.java","0"
"Method","assumeTrue","test\main\java\networktool\logic\analysis\probe\IpInspectorExtTest.java","0"
"Method","assertDoesNotThrow","test\main\java\networktool\logic\analysis\probe\IpInspectorExtTest.java","0"
"Method","inspect_localhost_doesNotThrow","test\main\java\networktool\logic\analysis\probe\IpInspectorExtTest.java","0"
"Method","assumeTrue","test\main\java\networktool\logic\analysis\probe\IpInspectorExtTest.java","0"
"Method","assertDoesNotThrow","test\main\java\networktool\logic\analysis\probe\IpInspectorExtTest.java","0"
"Method","parseLine_noDoubleSemicolon_msValuesCorrect","test\main\java\networktool\logic\analysis\probe\TracerouteRunnerFixTest.java","0"
"Method","assertNotNull","test\main\java\networktool\logic\analysis\probe\TracerouteRunnerFixTest.java","0"
"Method","assertEquals","test\main\java\networktool\logic\analysis\probe\TracerouteRunnerFixTest.java","0"
"Method","parseLine_singleMs_noExtraEntry","test\main\java\networktool\logic\analysis\probe\TracerouteRunnerFixTest.java","0"
"Method","assertNotNull","test\main\java\networktool\logic\analysis\probe\TracerouteRunnerFixTest.java","0"
"Method","assertFalse","test\main\java\networktool\logic\analysis\probe\TracerouteRunnerFixTest.java","0"
"Method","parseLine_timeout_emptyMsValues","test\main\java\networktool\logic\analysis\probe\TracerouteRunnerFixTest.java","0"
"Method","assertNotNull","test\main\java\networktool\logic\analysis\probe\TracerouteRunnerFixTest.java","0"
"Method","assertTrue","test\main\java\networktool\logic\analysis\probe\TracerouteRunnerFixTest.java","0"
"Method","assertTrue","test\main\java\networktool\logic\analysis\probe\TracerouteRunnerFixTest.java","0"
"Method","parseLine_windows_normal","test\main\java\networktool\logic\analysis\probe\TracerouteRunnerPackageTest.java","0"
"Method","assertNotNull","test\main\java\networktool\logic\analysis\probe\TracerouteRunnerPackageTest.java","0"
"Method","assertEquals","test\main\java\networktool\logic\analysis\probe\TracerouteRunnerPackageTest.java","0"
"Method","assertEquals","test\main\java\networktool\logic\analysis\probe\TracerouteRunnerPackageTest.java","0"
"Method","assertFalse","test\main\java\networktool\logic\analysis\probe\TracerouteRunnerPackageTest.java","0"
"Method","parseLine_timeout","test\main\java\networktool\logic\analysis\probe\TracerouteRunnerPackageTest.java","0"
"Method","assertNotNull","test\main\java\networktool\logic\analysis\probe\TracerouteRunnerPackageTest.java","0"
"Method","assertTrue","test\main\java\networktool\logic\analysis\probe\TracerouteRunnerPackageTest.java","0"
"Method","parseLine_linux","test\main\java\networktool\logic\analysis\probe\TracerouteRunnerPackageTest.java","0"
"Method","assertNotNull","test\main\java\networktool\logic\analysis\probe\TracerouteRunnerPackageTest.java","0"
"Method","assertEquals","test\main\java\networktool\logic\analysis\probe\TracerouteRunnerPackageTest.java","0"
"Method","assertEquals","test\main\java\networktool\logic\analysis\probe\TracerouteRunnerPackageTest.java","0"
"Method","parseLine_empty_returnsNull","test\main\java\networktool\logic\analysis\probe\TracerouteRunnerPackageTest.java","0"
"Method","assertNull","test\main\java\networktool\logic\analysis\probe\TracerouteRunnerPackageTest.java","0"
"Method","parseLine_noNumber_returnsNull","test\main\java\networktool\logic\analysis\probe\TracerouteRunnerPackageTest.java","0"
"Method","assertNull","test\main\java\networktool\logic\analysis\probe\TracerouteRunnerPackageTest.java","0"
"Method","parseLine_multipleMs","test\main\java\networktool\logic\analysis\probe\TracerouteRunnerPackageTest.java","0"
"Method","assertNotNull","test\main\java\networktool\logic\analysis\probe\TracerouteRunnerPackageTest.java","0"
"Method","assertFalse","test\main\java\networktool\logic\analysis\probe\TracerouteRunnerPackageTest.java","0"
"Method","hopInfo_latencyFormatted_single","test\main\java\networktool\logic\analysis\probe\TracerouteRunnerPackageTest.java","0"
"Method","assertEquals","test\main\java\networktool\logic\analysis\probe\TracerouteRunnerPackageTest.java","0"
"Method","hopInfo_latencyFormatted_multiple","test\main\java\networktool\logic\analysis\probe\TracerouteRunnerPackageTest.java","0"
"Method","assertTrue","test\main\java\networktool\logic\analysis\probe\TracerouteRunnerPackageTest.java","0"
"Method","assertTrue","test\main\java\networktool\logic\analysis\probe\TracerouteRunnerPackageTest.java","0"
"Method","hopInfo_latencyFormatted_empty","test\main\java\networktool\logic\analysis\probe\TracerouteRunnerPackageTest.java","0"
"Method","assertEquals","test\main\java\networktool\logic\analysis\probe\TracerouteRunnerPackageTest.java","0"
"Method","tryWinRM_shellMetachars_rejected","test\main\java\networktool\logic\messaging\MessageDeliveryInjectionTest.java","0"
"Method","tryWinRM_scriptBreakout_rejected","test\main\java\networktool\logic\messaging\MessageDeliveryInjectionTest.java","0"
"Method","tryWinRM_blank_rejected","test\main\java\networktool\logic\messaging\MessageDeliveryInjectionTest.java","0"
"Method","assertFalse","test\main\java\networktool\logic\messaging\MessageDeliveryInjectionTest.java","0"
"Method","assertFalse","test\main\java\networktool\logic\messaging\MessageDeliveryInjectionTest.java","0"
"Method","trySsh_shellMetachars_rejected","test\main\java\networktool\logic\messaging\MessageDeliveryInjectionTest.java","0"
"Method","assertFalse","test\main\java\networktool\logic\messaging\MessageDeliveryInjectionTest.java","0"
"Method","trySsh_backtickInjection_rejected","test\main\java\networktool\logic\messaging\MessageDeliveryInjectionTest.java","0"
"Method","assertFalse","test\main\java\networktool\logic\messaging\MessageDeliveryInjectionTest.java","0"
"Method","trySsh_null_rejected","test\main\java\networktool\logic\messaging\MessageDeliveryInjectionTest.java","0"
"Method","assertFalse","test\main\java\networktool\logic\messaging\MessageDeliveryInjectionTest.java","0"
"Method","tryWinRM_validButUnreachable_returnsFalse","test\main\java\networktool\logic\messaging\MessageDeliveryInjectionTest.java","0"
"Method","assertFalse","test\main\java\networktool\logic\messaging\MessageDeliveryInjectionTest.java","0"
"Method","trySsh_validButUnreachable_returnsFalse","test\main\java\networktool\logic\messaging\MessageDeliveryInjectionTest.java","0"
"Method","assertFalse","test\main\java\networktool\logic\messaging\MessageDeliveryInjectionTest.java","0"
"Method","tryListener_injectionAttemptIp_falseNotThrow","test\main\java\networktool\logic\messaging\MessageDeliveryInjectionTest.java","0"
"Method","tryListener_null_falseNotThrow","test\main\java\networktool\logic\messaging\MessageDeliveryInjectionTest.java","0"
"Method","assertFalse","test\main\java\networktool\logic\messaging\MessageDeliveryInjectionTest.java","0"
"Method","tryNtfy_injectionAttemptTopic_doesNotThrow","test\main\java\networktool\logic\messaging\MessageDeliveryInjectionTest.java","0"
"Method","trySsh_shellMetachars_rejected","test\main\java\networktool\logic\messaging\MessageDeliverySshTest.java","0"
"Method","assertFalse","test\main\java\networktool\logic\messaging\MessageDeliverySshTest.java","0"
"Method","trySsh_backtickInjection_rejected","test\main\java\networktool\logic\messaging\MessageDeliverySshTest.java","0"
"Method","assertFalse","test\main\java\networktool\logic\messaging\MessageDeliverySshTest.java","0"
"Method","trySsh_null_rejected","test\main\java\networktool\logic\messaging\MessageDeliverySshTest.java","0"
